Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
74800	-738.9996	-721.4924	-17.50718	0.311609	0.02285125
75000	-734.0719	-716.9559	-17.11602	0.2901326	0.006510358
75200	-733.5545	-716.021	-17.53347	0.3022887	0.03368977
75400	-736.9531	-719.4199	-17.53317	0.3045483	0.03212806
75600	-734.2935	-716.6694	-17.62403	0.3062586	0.03782247
75800	-738.6555	-718.8487	-19.8068	0.3225884	0.2152522
76000	-741.9221	-723.6953	-18.22683	0.3965996	0.0116276
76200	-738.2191	-720.808	-17.41106	0.2856574	0.03652723
76400	-740.5067	-722.9329	-17.57373	0.3163419	0.0252114
76600	-740.0133	-720.3697	-19.64351	0.2872008	0.2407273
76800	-742.6256	-724.2509	-18.37468	0.2591106	0.1467928
77000	-738.5239	-720.4013	-18.1226	0.2940521	0.09530365
77200	-738.8703	-720.4383	-18.43193	0.28271	0.1367513
77400	-734.1548	-715.9663	-18.18848	0.3018533	0.0938676
77600	-733.5498	-715.6161	-17.93378	0.348862	0.02771583
77800	-738.9268	-719.6564	-19.27044	0.2876176	0.1977821
78000	-736.1989	-718.9798	-17.21915	0.2753196	0.03016917
78200	-739.5493	-721.1849	-18.3644	0.248567	0.1528522
78400	-740.3498	-720.4126	-19.93717	0.3495989	0.2082794
78600	-736.5577	-719.118	-17.43971	0.3051358	0.02230608
78800	-737.6311	-720.1693	-17.46185	0.3114506	0.01917405
79000	-735.169	-716.8091	-18.3599	0.3496598	0.06400502
79200	-733.8509	-715.7963	-18.05462	0.3023425	0.08205688
79400	-742.5521	-722.5004	-20.05171	0.3300729	0.244146
79600	-739.5017	-718.5198	-20.98191	0.3039427	0.3525904
79800	-743.2583	-725.6354	-17.62289	0.3379929	0.009318274
80000	-741.082	-724.1424	-16.93961	0.2743061	0.005212889
80200	-732.9413	-715.8697	-17.07166	0.2502791	0.038592
80400	-737.5804	-720.5412	-17.03925	0.2882861	0.001443209
80600	-740.503	-721.6828	-18.82012	0.3299452	0.134018
80800	-735.5116	-717.4307	-18.08093	0.3021529	0.08403225
81000	-732.8537	-715.3075	-17.5462	0.3248223	0.01467596
81200	-740.6836	-721.9023	-18.78129	0.2768181	0.1706717
81400	-734.6531	-716.9773	-17.67579	0.2824037	0.06340506
81600	-735.9278	-718.399	-17.52884	0.2859905	0.04691934
81800	-736.8778	-719.5823	-17.29554	0.2605948	0.04951808
82000	-733.6278	-714.8105	-18.81727	0.2728392	0.171744
82200	-735.24	-715.826	-19.41401	0.3302538	0.1747763
82400	-734.8288	-715.7825	-19.04629	0.3260603	0.144697
82600	-737.7712	-718.9001	-18.87109	0.3408575	0.1239753
82800	-738.4802	-720.0703	-18.40994	0.3298424	0.08798779
83000	-742.0171	-722.1847	-19.83241	0.3187188	0.2214274
83200	-734.9967	-717.1242	-17.87246	0.256107	0.1034016
83400	-738.0297	-718.224	-19.80573	0.290521	0.2492578
83600	-739.5704	-721.3402	-18.2302	0.3660433	0.03937455
83800	-737.2733	-719.8943	-17.37892	0.3156392	0.007411486
84000	-736.0866	-719.3427	-16.74396	0.2356437	0.02200919
84200	-737.2035	-718.191	-19.01246	0.3424749	0.1328639
