Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
74400	-313.367	-303.7	-9.667043	1.169083	0.03728507
74600	-313.1808	-304.6413	-8.539527	1.068897	0.02508271
74800	-313.1461	-303.8979	-9.248223	1.111292	0.05274699
75000	-319.1774	-308.9102	-10.26714	0.9693473	0.2909798
75200	-315.91	-308.8454	-7.06453	0.8878598	0.056406
75400	-314.9408	-304.1582	-10.78257	1.065546	0.243408
75600	-315.1058	-307.2224	-7.883412	0.9125968	0.1099212
75800	-313.7637	-304.5787	-9.185	1.15497	0.004130438
76000	-314.4162	-304.8982	-9.518031	1.096622	0.09201802
76200	-313.5694	-304.8299	-8.739427	1.026591	0.08517913
76400	-315.3458	-302.9932	-12.3526	1.33377	0.1376772
76600	-317.6523	-306.8018	-10.85054	1.182262	0.1374659
76800	-315.7963	-307.7744	-8.021923	0.9444648	0.09185541
77000	-313.986	-304.1825	-9.803442	1.125914	0.09264499
77200	-315.6683	-307.7122	-7.956181	0.9397312	0.09307046
77400	-316.6654	-306.2982	-10.3672	1.127179	0.1474036
77600	-314.4667	-305.0544	-9.412368	1.139451	0.04043307
77800	-316.2216	-303.6065	-12.61514	1.18533	0.3056841
78000	-313.1914	-304.2366	-8.954736	1.078857	0.05488373
78200	-315.4365	-308.8934	-6.543147	0.8477071	0.04512459
78400	-314.5271	-307.2951	-7.231979	0.9036967	0.0569195
78600	-314.8032	-306.1748	-8.628418	0.9732439	0.1247978
78800	-314.6603	-305.3687	-9.291616	0.9517199	0.2076136
79000	-313.8964	-304.6865	-9.209957	1.142592	0.01868367
79200	-314.018	-304.8541	-9.16393	1.086982	0.06764221
79400	-314.4191	-307.4423	-6.976801	0.9288775	0.009316395
79600	-313.0169	-304.3766	-8.640278	1.104742	7.831024e-05
79800	-314.0051	-304.7756	-9.229566	1.018386	0.1395613
80000	-313.4486	-304.779	-8.669575	1.073715	0.03296232
80200	-318.8443	-309.1951	-9.649142	0.9850351	0.2025326
80400	-316.4789	-309.1441	-7.334787	0.8980812	0.07521584
80600	-318.4079	-311.1952	-7.212714	0.9135447	0.04453067
80800	-315.6638	-304.3836	-11.28018	1.079772	0.2758857
81000	-314.2923	-305.7018	-8.590478	0.956916	0.1380607
81200	-313.8265	-304.4968	-9.329679	1.067212	0.1036341
81400	-314.5906	-308.1628	-6.427843	0.8140282	0.06584826
81600	-318.5676	-308.3536	-10.21397	0.8207608	0.4165362
81800	-322.7378	-304.1385	-18.59938	1.703757	0.3917162
82000	-316.6619	-307.0295	-9.632376	1.134307	0.0699514
82200	-314.6186	-306.1811	-8.437466	0.9495205	0.1284673
82400	-312.725	-303.8743	-8.850714	1.093667	0.03102659
82600	-316.3801	-305.5996	-10.7805	1.011776	0.291941
82800	-314.9347	-303.9075	-11.02723	1.285921	0.05663598
83000	-314.5256	-305.5951	-8.93044	1.096588	0.03547363
83200	-315.2296	-308.0379	-7.191652	0.8662664	0.09083359
83400	-313.3611	-304.9914	-8.369644	1.06025	0.01713463
83600	-312.8979	-305.0062	-7.891701	0.9889281	0.03931719
83800	-318.1731	-309.8454	-8.327661	0.9493079	0.1225434
84000	-313.2571	-305.7457	-7.511357	0.9596124	0.03073371
84200	-318.4523	-304.4546	-13.99777	1.285294	0.3396509
84400	-317.8789	-309.5792	-8.29971	0.9152327	0.1461596
84600	-314.1204	-303.1388	-10.98154	1.301479	0.0364448
84800	-314.6781	-308.9958	-5.682237	0.7878858	0.02014049
85000	-314.6567	-305.0138	-9.642876	0.9997981	0.1973643
85200	-320.2119	-303.1388	-17.07306	1.527349	0.4144048
85400	-316.6515	-303.2107	-13.44082	1.372541	0.2064308
85600	-314.0228	-304.0589	-9.9639	1.161604	0.07369754
85800	-315.3256	-306.5722	-8.753462	1.081289	0.03372192
